[run number];team_size;game_size;knowledge_sharing;[step];team_score;gain_score;synergy_score;agent_names;reached_consensus?;[agreeableness] of turtles;[talkativeness] of turtles;[neuroticism] of turtles;[critical_thinking] of turtles;[knowledge] of turtles
9233;5;8;0.8;21;0.071;0.11399999999999999;-0.286;[talk_agent know_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[3.79];[4.04 2.91];[0];[0.82 0.75]
9054;5;8;0.8;11;0.071;0.11399999999999999;-0.429;[talk_agent neuro_agent know_agent agree_agent agree_agent f g h i j];TRUE;[2.16 2.04];[2.03];[2.03];[0];[0.83]
4873;5;8;0.8;27;0.071;0.11399999999999999;-0.49999999999999994;[talk_agent know_agent crit_agent talk_agent crit_agent f g h i j];TRUE;[0];[2.13 4.54];[0];[0.27 0.53];[0.9]
8227;5;8;0.8;30;0.071;0.1278;-0.21499999999999997;[neuro_agent know_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[3.57];[2.99 3.37];[5.2];[0];[0.79]
6523;5;8;0.8;15;0.071;0.12799999999999997;-0.5720000000000001;[crit_agent agree_agent talk_agent know_agent agree_agent f g h i j];TRUE;[4.89 3.69];[5.26];[0];[0.35];[1]
805;5;8;0.8;14;0.071;0.128;-0.14300000000000002;[agree_agent know_agent crit_agent know_agent talk_agent f g h i j];TRUE;[3.78];[3.8];[0];[0.26];[0.58 0.71]
6879;5;8;0.8;16;0.071;0.128;-0.21499999999999997;[crit_agent know_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[2.70];[3.44];[0.24];[0.65 0.7]
7579;5;8;0.8;21;0.071;0.128;-0.21499999999999997;[know_agent talk_agent know_agent know_agent talk_agent f g h i j];TRUE;[0];[6.58 2.21];[0];[0];[0.61 0.54 0.78]
250;5;8;0.8;17;0.071;0.12819999999999998;-0.072;[know_agent crit_agent agree_agent know_agent neuro_agent f g h i j];TRUE;[4.09];[0];[2.02];[0.5];[0.68 0.64]
3365;5;8;0.8;25;0.071;0.12819999999999998;-0.14300000000000002;[agree_agent know_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[5.62];[6.09];[4.03];[0];[0.8 0.58]
5021;5;8;0.8;19;0.071;0.12819999999999998;-0.14300000000000002;[agree_agent neuro_agent know_agent crit_agent know_agent f g h i j];TRUE;[6.04];[0];[2.55];[0.47];[0.6 0.82]
9146;5;8;0.8;18;0.071;0.12819999999999998;-0.14300000000000002;[talk_agent neuro_agent know_agent know_agent know_agent f g h i j];TRUE;[0];[3.34];[4.83];[0];[0.7 0.52 0.65]
6412;5;8;0.8;19;0.071;0.12819999999999998;-0.286;[know_agent know_agent talk_agent talk_agent know_agent f g h i j];TRUE;[0];[3.00 2.71];[0];[0];[0.92 0.61 0.53]
6684;5;8;0.8;18;0.071;0.12819999999999998;-0.286;[crit_agent crit_agent know_agent neuro_agent know_agent f g h i j];TRUE;[0];[0];[2.49];[0.5 0.65];[0.92 0.74]
5759;5;8;0.8;12;0.071;0.1282;-0.14300000000000002;[talk_agent know_agent know_agent crit_agent know_agent f g h i j];TRUE;[0];[6.04];[0];[0.23];[0.64 0.51 0.62]
8806;5;8;0.8;21;0.071;0.1282;-0.14300000000000002;[neuro_agent crit_agent know_agent talk_agent know_agent f g h i j];TRUE;[0];[2.68];[4.69];[0.44];[0.69 0.76]
6487;5;8;0.8;14;0.071;0.12840000000000001;-0.49999999999999994;[talk_agent know_agent agree_agent talk_agent know_agent f g h i j];TRUE;[2.08];[5.39 2.19];[0];[0];[0.99 0.62]
9615;5;8;0.8;10;0.071;-0.129;-0.7150000000000001;[know_agent agree_agent talk_agent know_agent know_agent f g h i j];TRUE;[5.36];[3.43];[0];[0];[0.68 0.93 0.95]
1591;5;8;0.8;15;0.071;0.1422;-0.358;[crit_agent know_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[0];[0];[3.0 2.83];[0.31];[0.66 0.89]
8656;5;8;0.8;18;0.071;0.1422;-0.358;[neuro_agent crit_agent know_agent know_agent agree_agent f g h i j];TRUE;[2.86];[0];[4.41];[0.24];[0.92 0.59]
1901;5;8;0.8;14;0.071;0.14239999999999997;-0.072;[crit_agent agree_agent crit_agent know_agent talk_agent f g h i j];TRUE;[3.8];[6.83];[0];[0.24 0.24];[0.72]
2922;5;8;0.8;20;0.071;0.14239999999999997;-0.072;[crit_agent talk_agent know_agent know_agent know_agent f g h i j];TRUE;[0];[2.74];[0];[0.24];[0.67 0.59 0.85]
7994;5;8;0.8;14;0.071;0.14239999999999997;-0.072;[neuro_agent neuro_agent neuro_agent know_agent know_agent f g h i j];TRUE;[0];[0];[3.80 4.20 3.99];[0];[0.63 0.52]
8785;5;8;0.8;11;0.071;0.14239999999999997;-0.21499999999999997;[crit_agent neuro_agent know_agent crit_agent know_agent f g h i j];TRUE;[0];[0];[2.88];[0.23 0.35];[0.61 0.67]
1072;5;8;0.8;12;0.071;0.14239999999999997;-0.286;[crit_agent know_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[2.34 5.18];[0];[0];[0.24 0.66];[1]
6808;5;8;0.8;16;0.071;0.14239999999999997;-0.286;[know_agent crit_agent crit_agent agree_agent talk_agent f g h i j];TRUE;[2.54];[3.0];[0];[0.53 0.26];[0.88]
6119;5;8;0.8;16;0.071;0.14239999999999997;-0.358;[crit_agent know_agent crit_agent know_agent agree_agent f g h i j];TRUE;[2.99];[0];[0];[0.65 0.66];[0.62 0.86]
4864;5;8;0.8;16;0.071;0.14239999999999997;-0.786;[agree_agent know_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[4.85 3.38];[3.30 3.63];[0];[0];[0.91]
3641;5;8;0.8;23;0.071;0.1424;-0.14300000000000002;[talk_agent crit_agent know_agent crit_agent know_agent f g h i j];TRUE;[0];[2.96];[0];[0.26 0.4];[0.81 0.53]
7330;5;8;0.8;22;0.071;0.1424;-0.358;[know_agent agree_agent know_agent agree_agent neuro_agent f g h i j];TRUE;[3.56 3.83];[0];[2.47];[0];[0.95 0.51]
4782;5;8;0.8;26;0.071;0.14259999999999998;-0.429;[agree_agent know_agent talk_agent agree_agent talk_agent f g h i j];TRUE;[3.97 2.01];[2.13 5.25];[0];[0];[0.96]
7272;5;8;0.8;11;0.071;0.1426;-0.072;[agree_agent talk_agent crit_agent know_agent know_agent f g h i j];TRUE;[5.30];[3.82];[0];[0.62];[0.62 0.68]
2500;5;8;0.8;16;0.071;0.15639999999999998;-0.072;[agree_agent know_agent agree_agent neuro_agent talk_agent f g h i j];TRUE;[2.85 4.88];[2.28];[2.63];[0];[0.56]
9317;5;8;0.8;12;0.071;0.15639999999999998;-0.21499999999999997;[agree_agent neuro_agent talk_agent agree_agent know_agent f g h i j];TRUE;[4.2 3.68];[5.60];[4.48];[0];[0.79]
3629;5;8;0.8;16;0.071;0.15659999999999996;-0.072;[know_agent neuro_agent neuro_agent talk_agent know_agent f g h i j];TRUE;[0];[3.90];[3.58 3.55];[0];[0.6 0.51]
5900;5;8;0.8;24;0.071;0.15659999999999996;-0.21499999999999997;[talk_agent agree_agent know_agent know_agent neuro_agent f g h i j];TRUE;[3.05];[4.15];[2.57];[0];[0.75 0.61]
7133;5;8;0.8;17;0.071;0.15659999999999996;-0.21499999999999997;[agree_agent neuro_agent agree_agent crit_agent know_agent f g h i j];TRUE;[2.20 5.44];[0];[5.20];[0.32];[0.81]
7140;5;8;0.8;18;0.071;0.15659999999999996;-0.21499999999999997;[know_agent crit_agent agree_agent know_agent agree_agent f g h i j];TRUE;[3.64 2.05];[0];[0];[0.58];[0.74 0.65]
4404;5;8;0.8;15;0.071;0.1566;-0.14300000000000002;[know_agent neuro_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[2.35];[3.78 2.98];[0];[0.59 0.51]
8085;5;8;0.8;19;0.071;0.1566;-0.14300000000000002;[neuro_agent know_agent agree_agent know_agent agree_agent f g h i j];TRUE;[3.80 3.67];[0];[3.59];[0];[0.71 0.72]
3818;5;8;0.8;22;0.071;0.1566;-0.21499999999999997;[neuro_agent know_agent agree_agent crit_agent agree_agent f g h i j];TRUE;[2.08 4.14];[0];[3.89];[0.23];[0.9]
5475;5;8;0.8;23;0.071;0.1566;-0.21499999999999997;[crit_agent talk_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[0];[3.88 3.70];[3.76];[0.64];[0.95]
6876;5;8;0.8;19;0.071;0.1566;-0.21499999999999997;[talk_agent talk_agent know_agent agree_agent crit_agent f g h i j];TRUE;[4.2];[2.95 4.10];[0];[0.45];[0.91]
8367;5;8;0.8;19;0.071;0.1566;-0.21499999999999997;[know_agent neuro_agent crit_agent know_agent talk_agent f g h i j];TRUE;[0];[2.59];[3.74];[0.75];[0.83 0.68]
8774;5;8;0.8;19;0.071;0.15660000000000002;-0.286;[agree_agent crit_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[3.39 2.37];[0];[6.39];[0.5];[0.87]
1433;5;8;0.8;21;0.071;0.15679999999999994;-0.5720000000000001;[agree_agent neuro_agent neuro_agent know_agent agree_agent f g h i j];TRUE;[3.58 3.74];[0];[2.87 2.38];[0];[0.95]
9909;5;8;0.8;14;0.071;0.1568;0.0;[know_agent talk_agent know_agent talk_agent crit_agent f g h i j];TRUE;[0];[3.02 2.28];[0];[0.41];[0.52 0.69]
314;5;8;0.8;28;0.071;0.1568;-0.072;[know_agent agree_agent agree_agent agree_agent know_agent f g h i j];TRUE;[3.97 3.6 2.9];[0];[0];[0];[0.55 0.69]
3379;5;8;0.8;10;0.071;0.1568;-0.14300000000000002;[talk_agent agree_agent crit_agent know_agent know_agent f g h i j];TRUE;[2.60];[2.12];[0];[0.47];[0.76 0.62]
7378;5;8;0.8;17;0.071;0.1568;-0.14300000000000002;[crit_agent talk_agent crit_agent know_agent know_agent f g h i j];TRUE;[0];[3.64];[0];[0.46 0.57];[0.62 0.83]
2076;5;8;0.8;17;0.071;0.1568;-0.21499999999999997;[know_agent know_agent crit_agent crit_agent talk_agent f g h i j];TRUE;[0];[2.0];[0];[0.36 0.34];[0.79 0.67]
2341;5;8;0.8;9;0.071;0.1568;-0.21499999999999997;[neuro_agent know_agent talk_agent know_agent agree_agent f g h i j];TRUE;[4.59];[6.64];[3.86];[0];[0.59 0.84]
9122;5;8;0.8;25;0.071;0.1568;-0.21499999999999997;[know_agent neuro_agent crit_agent know_agent neuro_agent f g h i j];TRUE;[0];[0];[4.58 3.03];[0.38];[0.55 0.66]
5002;5;8;0.8;21;0.071;0.1568;-0.286;[talk_agent know_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[2.45];[2.28 4.48];[0];[0.75 0.59]
8077;5;8;0.8;12;0.071;0.1568;-0.286;[talk_agent agree_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[3.57];[2.43 2.18];[4.14];[0];[0.82]
3609;5;8;0.8;20;0.071;0.1568;-0.429;[know_agent crit_agent crit_agent talk_agent neuro_agent f g h i j];TRUE;[0];[3.85];[2.78];[0.25 0.55];[0.94]
4132;5;8;0.8;15;0.071;0.1568;-0.429;[know_agent crit_agent crit_agent agree_agent neuro_agent f g h i j];TRUE;[5.23];[0];[2.44];[0.36 0.24];[0.98]
549;5;8;0.8;17;0.071;0.1568;-0.49999999999999994;[talk_agent neuro_agent know_agent talk_agent talk_agent f g h i j];TRUE;[0];[3.38 2.72 2.53];[2.12];[0];[0.99]
6816;5;8;0.8;17;0.071;0.1568;-0.49999999999999994;[know_agent agree_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[3.85 5.83];[0];[0];[0.59 0.44];[0.86]
9924;5;8;0.8;16;0.071;0.1568;-0.49999999999999994;[know_agent talk_agent talk_agent agree_agent know_agent f g h i j];TRUE;[3.58];[4.12 3.12];[0];[0];[0.74 0.85]
4727;5;8;0.8;23;0.071;0.17079999999999995;-0.072;[talk_agent neuro_agent crit_agent know_agent know_agent f g h i j];TRUE;[0];[4.09];[2.25];[0.33];[0.65 0.52]
9192;5;8;0.8;12;0.071;0.17079999999999995;-0.358;[talk_agent know_agent neuro_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[2.44];[3.95 3.80 2.24];[0];[0.89]
2362;5;8;0.8;21;0.071;0.17079999999999998;-0.21499999999999997;[agree_agent neuro_agent talk_agent crit_agent know_agent f g h i j];TRUE;[2.63];[6.57];[2.7];[0.68];[0.66]
3562;5;8;0.8;19;0.071;0.17079999999999998;-0.286;[know_agent agree_agent know_agent talk_agent talk_agent f g h i j];TRUE;[3.93];[2.19 2.09];[0];[0];[0.57 0.89]
9104;5;8;0.8;12;0.071;0.1708;-0.072;[know_agent agree_agent know_agent talk_agent agree_agent f g h i j];TRUE;[2.49 2.86];[4.19];[0];[0];[0.53 0.71]
310;5;8;0.8;24;0.071;0.1708;-0.358;[neuro_agent talk_agent agree_agent know_agent agree_agent f g h i j];TRUE;[3.26 3.7];[3.67];[4.74];[0];[0.97]
1344;5;8;0.8;12;0.071;0.17099999999999999;-0.072;[agree_agent know_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[2.89 5.77];[0];[4.19];[0];[0.51 0.67]
2696;5;8;0.8;23;0.071;0.17099999999999999;-0.072;[know_agent know_agent crit_agent crit_agent agree_agent f g h i j];TRUE;[2.23];[0];[0];[0.36 0.27];[0.78 0.53]
3083;5;8;0.8;8;0.071;0.17099999999999999;-0.072;[know_agent know_agent talk_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[4.00];[3.18 4.97];[0];[0.56 0.78]
8907;5;8;0.8;14;0.071;0.17099999999999999;-0.14300000000000002;[know_agent know_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[2.33];[0];[4.29];[0];[0.58 0.51 0.7]
572;5;8;0.8;14;0.071;0.17099999999999999;-0.21499999999999997;[know_agent talk_agent crit_agent know_agent talk_agent f g h i j];TRUE;[0];[3.53 2.62];[0];[0.45];[0.73 0.75]
870;5;8;0.8;18;0.071;0.17099999999999999;-0.21499999999999997;[neuro_agent know_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[4.24];[0];[2.57 2.80];[0];[0.73 0.98]
5365;5;8;0.8;20;0.071;0.17099999999999999;-0.21499999999999997;[talk_agent know_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[4.68 3.55];[3.50];[0];[0.88 0.68]
5605;5;8;0.8;15;0.071;0.17099999999999999;-0.21499999999999997;[agree_agent neuro_agent talk_agent know_agent crit_agent f g h i j];TRUE;[2.38];[4.44];[2.63];[0.33];[0.79]
1251;5;8;0.8;18;0.071;0.17099999999999999;-0.286;[talk_agent neuro_agent know_agent agree_agent know_agent f g h i j];TRUE;[3.08];[5.54];[3.61];[0];[0.84 0.62]
1623;5;8;0.8;24;0.071;0.17099999999999999;-0.286;[agree_agent know_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[2.3];[3.49];[5.28];[0.32];[0.99]
2385;5;8;0.8;20;0.071;0.17099999999999999;-0.358;[talk_agent agree_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[4.77 2.28];[2.62];[2.3];[0];[0.82]
8904;5;8;0.8;17;0.071;0.17099999999999999;-0.358;[crit_agent talk_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[0];[4.68 4.92];[3.81];[0.69];[0.78]
2787;5;8;0.8;22;0.071;0.17099999999999999;-0.429;[know_agent agree_agent neuro_agent agree_agent neuro_agent f g h i j];TRUE;[3.88 2.28];[0];[4.35 4.4];[0];[0.89]
3718;5;8;0.8;21;0.071;0.17099999999999999;-0.643;[crit_agent know_agent neuro_agent neuro_agent crit_agent f g h i j];TRUE;[0];[0];[2.84 2.78];[0.24 0.26];[0.94]
4101;5;8;0.8;18;0.071;0.17119999999999996;-0.072;[crit_agent talk_agent talk_agent know_agent know_agent f g h i j];TRUE;[0];[2.02 3.06];[0];[0.67];[0.53 0.75]
4088;5;8;0.8;13;0.071;0.17119999999999996;-0.14300000000000002;[neuro_agent crit_agent know_agent talk_agent know_agent f g h i j];TRUE;[0];[5.95];[2.08];[0.42];[0.6 0.68]
9386;5;8;0.8;17;0.071;0.1712;0.0;[know_agent neuro_agent neuro_agent agree_agent know_agent f g h i j];TRUE;[3.79];[0];[2.58 3.93];[0];[0.69 0.53]
3438;5;8;0.8;17;0.071;0.1712;-0.072;[crit_agent know_agent know_agent crit_agent neuro_agent f g h i j];TRUE;[0];[0];[4.83];[0.23 0.55];[0.63 0.71]
8309;5;8;0.8;20;0.071;0.1712;-0.643;[know_agent neuro_agent agree_agent crit_agent talk_agent f g h i j];TRUE;[2.37];[5.75];[3.24];[0.28];[0.95]
1134;5;8;0.8;14;0.071;0.17120000000000002;-0.49999999999999994;[know_agent crit_agent talk_agent neuro_agent talk_agent f g h i j];TRUE;[0];[3.18 2.88];[4.06];[0.46];[0.95]
2729;5;8;0.8;11;0.071;0.185;-0.21499999999999997;[know_agent crit_agent neuro_agent talk_agent agree_agent f g h i j];TRUE;[2.66];[4.04];[2.9];[0.58];[0.55]
2213;5;8;0.8;23;0.071;0.185;-0.358;[agree_agent talk_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[5.65];[2.97 2.39];[4.14];[0];[0.98]
9585;5;8;0.8;21;0.071;0.18519999999999998;0.0;[neuro_agent talk_agent know_agent talk_agent know_agent f g h i j];TRUE;[0];[4.23 3.27];[3.49];[0];[0.56 0.74]
7325;5;8;0.8;14;0.071;0.18519999999999998;0.071;[talk_agent know_agent talk_agent neuro_agent crit_agent f g h i j];TRUE;[0];[3.22 2.64];[3.37];[0.33];[0.57]
1176;5;8;0.8;15;0.071;0.18519999999999998;-0.072;[know_agent know_agent agree_agent agree_agent crit_agent f g h i j];TRUE;[2.47 4.16];[0];[0];[0.58];[0.58 0.56]
4347;5;8;0.8;13;0.071;0.18519999999999998;-0.072;[talk_agent know_agent neuro_agent know_agent talk_agent f g h i j];TRUE;[0];[3.65 5.04];[2.69];[0];[0.66 0.64]
6701;5;8;0.8;19;0.071;0.18519999999999998;-0.072;[know_agent agree_agent agree_agent know_agent know_agent f g h i j];TRUE;[4.57 3.28];[0];[0];[0];[0.53 0.71 0.54]
1448;5;8;0.8;11;0.071;0.18519999999999998;-0.14300000000000002;[talk_agent crit_agent neuro_agent crit_agent know_agent f g h i j];TRUE;[0];[2.26];[2.27];[0.24 0.46];[0.93]
3857;5;8;0.8;13;0.071;0.18519999999999998;-0.14300000000000002;[talk_agent know_agent talk_agent talk_agent know_agent f g h i j];TRUE;[0];[2.82 3.00 5.64];[0];[0];[0.71 0.58]
8294;5;8;0.8;20;0.071;0.18519999999999998;-0.14300000000000002;[know_agent talk_agent talk_agent agree_agent neuro_agent f g h i j];TRUE;[2.15];[3.0 2.05];[4.45];[0];[0.69]
4905;5;8;0.8;15;0.071;0.18519999999999998;-0.21499999999999997;[agree_agent talk_agent know_agent talk_agent know_agent f g h i j];TRUE;[4.89];[3.72 2.22];[0];[0];[0.52 0.73]
6270;5;8;0.8;26;0.071;0.18519999999999998;-0.21499999999999997;[neuro_agent agree_agent agree_agent know_agent crit_agent f g h i j];TRUE;[4.77 2.48];[0];[2.15];[0.27];[0.68]
9944;5;8;0.8;15;0.071;0.18519999999999998;-0.21499999999999997;[talk_agent talk_agent crit_agent agree_agent know_agent f g h i j];TRUE;[4.8];[4.68 3.05];[0];[0.4];[0.76]
121;5;8;0.8;18;0.071;0.18519999999999998;-0.286;[agree_agent know_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[4.60 3.19];[2.66];[3.39];[0];[0.81]
5864;5;8;0.8;22;0.071;0.18519999999999998;-0.358;[talk_agent know_agent know_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[5.3];[2.77 2.04];[0];[0.93 0.62]
7774;5;8;0.8;19;0.071;0.18519999999999998;-0.358;[neuro_agent know_agent talk_agent neuro_agent neuro_agent f g h i j];TRUE;[0];[3.60];[4.28 3.00 3.62];[0];[0.92]
500;5;8;0.8;19;0.071;0.1852;-0.21499999999999997;[agree_agent agree_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[2.75 3.43];[4.23];[2.68];[0];[0.96]
9163;5;8;0.8;26;0.071;0.18539999999999998;0.0;[know_agent crit_agent agree_agent talk_agent neuro_agent f g h i j];TRUE;[5.94];[3.07];[2.57];[0.4];[0.65]
5774;5;8;0.8;14;0.071;0.18539999999999998;-0.14300000000000002;[know_agent agree_agent crit_agent neuro_agent agree_agent f g h i j];TRUE;[2.58 3.75];[0];[3.09];[0.35];[0.9]
6124;5;8;0.8;15;0.071;0.18539999999999998;-0.14300000000000002;[crit_agent talk_agent crit_agent know_agent talk_agent f g h i j];TRUE;[0];[3.23 6.30];[0];[0.27 0.29];[0.91]
9498;5;8;0.8;12;0.071;0.18539999999999998;-0.14300000000000002;[neuro_agent agree_agent agree_agent agree_agent know_agent f g h i j];TRUE;[4.63 2.08 3.05];[0];[3.54];[0];[0.78]
4954;5;8;0.8;9;0.071;0.18539999999999998;-0.429;[know_agent agree_agent talk_agent talk_agent agree_agent f g h i j];TRUE;[3.32 2.82];[5.27 4.14];[0];[0];[0.92]
2261;5;8;0.8;19;0.071;0.1854;-0.14300000000000002;[neuro_agent know_agent agree_agent know_agent crit_agent f g h i j];TRUE;[2.0];[0];[5.99];[0.37];[0.79 0.72]
6269;5;8;0.8;21;0.071;0.1854;-0.14300000000000002;[agree_agent talk_agent talk_agent crit_agent know_agent f g h i j];TRUE;[4.41];[3.40 3.29];[0];[0.7];[0.88]
9988;5;8;0.8;23;0.071;0.1854;-0.21499999999999997;[talk_agent crit_agent know_agent talk_agent know_agent f g h i j];TRUE;[0];[2.13 4.68];[0];[0.66];[0.71 0.91]
1646;5;8;0.8;17;0.071;0.1854;-0.49999999999999994;[crit_agent know_agent crit_agent neuro_agent talk_agent f g h i j];TRUE;[0];[2.08];[3.10];[0.4 0.33];[0.89]
7318;5;8;0.8;18;0.071;0.19939999999999997;0.0;[crit_agent talk_agent talk_agent know_agent agree_agent f g h i j];TRUE;[2.4];[4.38 3.96];[0];[0.86];[0.6]
150;5;8;0.8;12;0.071;0.19939999999999997;-0.072;[neuro_agent know_agent crit_agent know_agent agree_agent f g h i j];TRUE;[4.13];[0];[4.91];[0.53];[0.62 0.61]
7117;5;8;0.8;17;0.071;0.19939999999999997;-0.072;[talk_agent know_agent neuro_agent know_agent agree_agent f g h i j];TRUE;[2.77];[3.74];[4];[0];[0.59 0.56]
7704;5;8;0.8;13;0.071;0.19939999999999997;-0.072;[agree_agent know_agent neuro_agent crit_agent agree_agent f g h i j];TRUE;[3.47 2.49];[0];[4.94];[0.33];[0.63]
8422;5;8;0.8;39;0.071;0.19939999999999997;-0.072;[agree_agent crit_agent know_agent talk_agent agree_agent f g h i j];TRUE;[3.59 3.56];[3.79];[0];[0.39];[0.74]
6037;5;8;0.8;11;0.071;0.19939999999999997;-0.14300000000000002;[know_agent know_agent talk_agent crit_agent crit_agent f g h i j];TRUE;[0];[2.26];[0];[0.23 0.3];[0.88 0.55]
4170;5;8;0.8;14;0.071;0.19939999999999997;-0.21499999999999997;[neuro_agent talk_agent know_agent know_agent agree_agent f g h i j];TRUE;[3];[2.25];[3.22];[0];[0.6 0.6]
6618;5;8;0.8;22;0.071;0.19939999999999997;-0.21499999999999997;[know_agent agree_agent crit_agent agree_agent agree_agent f g h i j];TRUE;[4.89 4.7 4.48];[0];[0];[0.58];[0.75]
1039;5;8;0.8;19;0.071;0.19939999999999997;-0.358;[agree_agent know_agent talk_agent neuro_agent neuro_agent f g h i j];TRUE;[2.23];[3.37];[2.39 3.67];[0];[0.75]
5877;5;8;0.8;24;0.071;0.19939999999999997;-0.5720000000000001;[neuro_agent agree_agent know_agent talk_agent crit_agent f g h i j];TRUE;[3.07];[4.57];[2.47];[0.35];[0.95]
155;5;8;0.8;20;0.071;0.19940000000000002;0.071;[talk_agent talk_agent know_agent agree_agent know_agent f g h i j];TRUE;[2.6];[6.49 2.92];[0];[0];[0.53 0.52]
17;5;8;0.8;15;0.071;0.19940000000000002;-0.072;[agree_agent talk_agent know_agent neuro_agent agree_agent f g h i j];TRUE;[3.43 2.98];[2.16];[3.4];[0];[0.74]
4924;5;8;0.8;8;0.071;0.19940000000000002;-0.072;[neuro_agent neuro_agent talk_agent know_agent neuro_agent f g h i j];TRUE;[0];[3.12];[4.19 3.16 5.92];[0];[0.61]
9062;5;8;0.8;18;0.071;0.19940000000000002;-0.358;[know_agent crit_agent agree_agent crit_agent crit_agent f g h i j];TRUE;[2.85];[0];[0];[0.42 0.27 0.21];[0.93]
409;5;8;0.8;15;0.071;0.1996;0.0;[agree_agent talk_agent agree_agent know_agent talk_agent f g h i j];TRUE;[3.03 4.37];[5.49 6.43];[0];[0];[0.55]
3552;5;8;0.8;18;0.071;0.1996;0.0;[neuro_agent know_agent talk_agent know_agent neuro_agent f g h i j];TRUE;[0];[2.90];[2.12 5.29];[0];[0.52 0.57]
3768;5;8;0.8;16;0.071;0.1996;0.0;[talk_agent know_agent neuro_agent crit_agent neuro_agent f g h i j];TRUE;[0];[3.7];[3.50 3.79];[0.44];[0.51]
1484;5;8;0.8;12;0.071;0.1996;0.071;[crit_agent talk_agent agree_agent know_agent crit_agent f g h i j];TRUE;[2.38];[2.07];[0];[0.42 0.36];[0.54]
4424;5;8;0.8;25;0.071;0.1996;0.071;[talk_agent know_agent talk_agent talk_agent talk_agent f g h i j];TRUE;[0];[4.57 2.96 2.02 2.03];[0];[0];[0.54]
2981;5;8;0.8;13;0.071;0.1996;-0.072;[agree_agent crit_agent know_agent crit_agent know_agent f g h i j];TRUE;[2.34];[0];[0];[0.22 0.36];[0.72 0.58]
4289;5;8;0.8;15;0.071;0.1996;-0.072;[agree_agent neuro_agent neuro_agent talk_agent know_agent f g h i j];TRUE;[2.75];[3.38];[2.54 2.06];[0];[0.75]
4505;5;8;0.8;15;0.071;0.1996;-0.072;[neuro_agent neuro_agent agree_agent talk_agent know_agent f g h i j];TRUE;[2.37];[2.88];[2.05 2.46];[0];[0.68]
4526;5;8;0.8;20;0.071;0.1996;-0.072;[neuro_agent talk_agent know_agent neuro_agent talk_agent f g h i j];TRUE;[0];[3.26 2.90];[6.30 2.06];[0];[0.54]
7319;5;8;0.8;14;0.071;0.1996;-0.072;[know_agent agree_agent neuro_agent know_agent neuro_agent f g h i j];TRUE;[4.4];[0];[5.17 3.52];[0];[0.66 0.57]
9118;5;8;0.8;10;0.071;0.1996;-0.072;[know_agent neuro_agent agree_agent neuro_agent crit_agent f g h i j];TRUE;[5.55];[0];[2.04 4.22];[0.59];[0.7]
1222;5;8;0.8;14;0.071;0.1996;-0.14300000000000002;[know_agent neuro_agent know_agent neuro_agent crit_agent f g h i j];TRUE;[0];[0];[2.00 3.90];[0.29];[0.73 0.94]
1779;5;8;0.8;16;0.071;0.1996;-0.14300000000000002;[know_agent agree_agent talk_agent crit_agent neuro_agent f g h i j];TRUE;[4.07];[2.32];[4.09];[0.44];[0.69]
4026;5;8;0.8;16;0.071;0.1996;-0.14300000000000002;[neuro_agent talk_agent know_agent talk_agent neuro_agent f g h i j];TRUE;[0];[3.10 4.55];[2.15 4.64];[0];[0.66]
